service_date,day_type,bus,rail_boardings,total_rides,calculated_total,day_of_week,day_type_num,month,year,ridership_tier,rolling_avg,rolling_std,anomaly
2001-08-28 00:00:00,W,933626,628532,1562158,1562158,1,0,8,2001,High,1296346.142857143,378531.5730144708,False
2001-08-29 00:00:00,W,901782,625324,1527106,1527106,2,0,8,2001,High,1305425.7142857143,383934.27313439763,False
2001-08-30 00:00:00,W,913200,617044,1530244,1530244,3,0,8,2001,High,1307083.2857142857,385031.6929057982,False
2001-08-31 00:00:00,W,986749,616977,1603726,1603726,4,0,8,2001,High,1315431.2857142857,391633.9840402493,False
2001-09-01 00:00:00,A,639977,319699,959676,959676,5,1,9,2001,Medium,1336979.7142857143,362154.84126485407,False
2001-09-02 00:00:00,U,470771,243520,714291,714291,6,2,9,2001,Medium,1341202.857142857,353346.4235875935,False
2001-09-03 00:00:00,U,448248,213584,661832,661832,0,2,9,2001,Medium,1222719.0,426202.83081454685,False
2001-09-04 00:00:00,W,1120482,625640,1746122,1746122,1,0,9,2001,High,1248999.5714285714,455300.32297589286,False
2001-09-05 00:00:00,W,1047878,644950,1692828,1692828,2,0,9,2001,High,1272674.142857143,476008.9977582457,False
2001-09-06 00:00:00,W,1053246,644766,1698012,1698012,3,0,9,2001,High,1296641.0,494984.27338687575,False
2001-09-07 00:00:00,W,1070339,659824,1730163,1730163,4,0,9,2001,High,1314703.4285714286,510132.8182247761,False
2001-09-08 00:00:00,A,645427,341332,986759,986759,5,1,9,2001,Medium,1318572.4285714286,507085.0097116714,False
2001-09-09 00:00:00,U,492026,215773,707799,707799,6,2,9,2001,Medium,1317645.0,508378.69049754646,False
2001-09-10 00:00:00,W,1075781,661092,1736873,1736873,0,0,9,2001,High,1471222.2857142857,434214.4063162482,False
2001-09-11 00:00:00,W,957593,525953,1483546,1483546,1,0,9,2001,High,1433711.4285714286,417529.5347057731,False
2001-09-12 00:00:00,W,931165,588507,1519672,1519672,2,0,9,2001,High,1408974.857142857,404547.0740220597,False
2001-09-13 00:00:00,W,1010171,607718,1617889,1617889,3,0,9,2001,High,1397528.7142857143,396050.4093398193,False
2001-09-14 00:00:00,W,1034666,613645,1648311,1648311,4,0,9,2001,High,1385835.5714285714,385664.9323129505,False
2001-09-15 00:00:00,A,615097,277875,892972,892972,5,1,9,2001,Medium,1372437.4285714286,403075.77009988995,False
2001-09-16 00:00:00,U,417392,191270,608662,608662,6,2,9,2001,Medium,1358275.0,431088.7577835145,False
2001-09-17 00:00:00,W,919985,609381,1529366,1529366,0,0,9,2001,High,1328631.142857143,407187.40143756464,False
2001-09-18 00:00:00,W,1039365,626518,1665883,1665883,1,0,9,2001,High,1354679.2857142857,424224.81093861663,False
2001-09-19 00:00:00,W,939442,625612,1565054,1565054,2,0,9,2001,High,1361162.4285714286,427500.65262127883,False
2001-09-20 00:00:00,W,973094,646112,1619206,1619206,3,0,9,2001,High,1361350.5714285714,427632.7381534525,False
2001-09-21 00:00:00,W,967583,626032,1593615,1593615,4,0,9,2001,High,1353536.857142857,421977.8135441204,False
2001-09-22 00:00:00,A,641096,307331,948427,948427,5,1,9,2001,Medium,1361459.0,412299.7164337293,False
2001-09-23 00:00:00,U,361048,190813,551861,551861,6,2,9,2001,Medium,1353344.5714285714,429773.3952844057,False
2001-09-24 00:00:00,W,940207,622061,1562268,1562268,0,0,9,2001,High,1358044.857142857,432192.4406740703,False
2001-09-25 00:00:00,W,968563,638815,1607378,1607378,1,0,9,2001,High,1349687.0,425765.1058490667,False
2001-09-26 00:00:00,W,1028542,639258,1667800,1667800,2,0,9,2001,High,1364365.0,436073.46140377194,False
2001-09-27 00:00:00,W,1024125,642860,1666985,1666985,3,0,9,2001,High,1371190.5714285714,441072.4038419913,False
2001-09-28 00:00:00,W,1024142,645884,1670026,1670026,4,0,9,2001,High,1382106.4285714286,448379.5059191332,False
2001-09-29 00:00:00,A,639464,330008,969472,969472,5,1,9,2001,Medium,1385112.857142857,445045.15549115144,False
2001-09-30 00:00:00,U,412037,219852,631889,631889,6,2,9,2001,Medium,1396545.4285714286,420419.1833293124,False
2001-10-01 00:00:00,W,1069361,639795,1709156,1709156,0,0,10,2001,High,1417529.4285714286,433530.6292838904,False
2001-10-02 00:00:00,W,1078342,658020,1736362,1736362,1,0,10,2001,High,1435955.7142857143,445519.89698505244,False
2001-10-03 00:00:00,W,1018388,657170,1675558,1675558,2,0,10,2001,High,1437064.0,446201.8892978831,False
2001-10-04 00:00:00,W,902598,649681,1552279,1552279,3,0,10,2001,High,1420677.4285714286,438388.706515066,False
2001-10-05 00:00:00,W,1034680,651273,1685953,1685953,4,0,10,2001,High,1422952.7142857143,439937.14101134764,False
2001-10-06 00:00:00,A,628587,326860,955447,955447,5,1,10,2001,Medium,1420949.142857143,442371.8011693442,False
2001-10-07 00:00:00,U,404926,287483,692409,692409,6,2,10,2001,Medium,1429594.857142857,424615.209120536,False
2001-10-08 00:00:00,W,802729,531294,1334023,1334023,0,0,10,2001,High,1376004.4285714286,406748.17433307064,False
2001-10-09 00:00:00,W,1055377,645072,1700449,1700449,1,0,10,2001,High,1370874.0,401639.7464357833,False
2001-10-10 00:00:00,W,898767,637568,1536335,1536335,2,0,10,2001,High,1350985.0,387225.7980214304,False
2001-10-11 00:00:00,W,1025128,647937,1673065,1673065,3,0,10,2001,High,1368240.142857143,400165.58743409766,False
2001-10-12 00:00:00,W,1000153,625089,1625242,1625242,4,0,10,2001,High,1359567.142857143,392720.6243367879,False
2001-10-13 00:00:00,A,515481,273528,789009,789009,5,1,10,2001,Medium,1335790.2857142857,424979.0317661626,False
2001-10-14 00:00:00,U,409065,209437,618502,618502,6,2,10,2001,Medium,1325232.142857143,444114.4278217906,False
2001-10-15 00:00:00,W,1037513,627937,1665450,1665450,0,0,10,2001,High,1372578.857142857,462494.08674974047,False
2001-10-16 00:00:00,W,1022047,634396,1656443,1656443,1,0,10,2001,High,1366292.2857142857,457567.4915301986,False
2001-10-17 00:00:00,W,1036702,641266,1677968,1677968,2,0,10,2001,High,1386525.5714285714,469320.35630787705,False
2001-10-18 00:00:00,W,1017434,646140,1663574,1663574,3,0,10,2001,High,1385169.7142857143,468367.3238455458,False
2001-10-19 00:00:00,W,956423,642121,1598544,1598544,4,0,10,2001,High,1381355.7142857143,466190.18964749965,False
2001-10-20 00:00:00,A,632093,319399,951492,951492,5,1,10,2001,Medium,1404567.5714285714,434767.44900611637,False
2001-10-21 00:00:00,U,433014,213638,646652,646652,6,2,10,2001,Medium,1408589.0,426333.22958807735,False
2001-10-22 00:00:00,W,1012782,621894,1634676,1634676,0,0,10,2001,High,1404192.7142857143,423391.5844812834,False
2001-10-23 00:00:00,W,1000304,638393,1638697,1638697,1,0,10,2001,High,1401657.5714285714,421679.11725776276,False
2001-10-24 00:00:00,W,867027,625218,1492245,1492245,2,0,10,2001,High,1375125.7142857143,406982.9482016477,False
2001-10-25 00:00:00,W,947047,618401,1565448,1565448,3,0,10,2001,High,1361107.7142857143,396958.2995314559,False
2001-10-26 00:00:00,W,981933,613047,1594980,1594980,4,0,10,2001,High,1360598.5714285714,396605.13340679207,False
2001-10-27 00:00:00,A,582223,291912,874135,874135,5,1,10,2001,Medium,1349547.5714285714,410730.55612362147,False
2001-10-28 00:00:00,U,405374,208481,613855,613855,6,2,10,2001,Medium,1344862.2857142857,420163.708254975,False
2001-10-29 00:00:00,W,1019942,623086,1643028,1643028,0,0,10,2001,High,1346055.4285714286,421134.5963516723,False
2001-10-30 00:00:00,W,994503,629005,1623508,1623508,1,0,10,2001,High,1343885.5714285714,419411.08941977913,False
2001-10-31 00:00:00,W,978585,628587,1607172,1607172,2,0,10,2001,High,1360303.7142857143,428341.04540841246,False
2001-11-01 00:00:00,W,1029256,641642,1670898,1670898,3,0,11,2001,High,1375368.0,438492.1912109727,False
2001-11-02 00:00:00,W,1042714,645966,1688680,1688680,4,0,11,2001,High,1388753.7142857143,447648.1408221994,False
2001-11-03 00:00:00,A,648350,315004,963354,963354,5,1,11,2001,Medium,1401499.2857142857,431533.7948476013,False
2001-11-04 00:00:00,U,443453,222988,666441,666441,6,2,11,2001,Medium,1409011.5714285714,415704.34567845525,False
2001-11-05 00:00:00,W,1057697,629864,1687561,1687561,0,0,11,2001,High,1415373.4285714286,420199.0403026712,False
2001-11-06 00:00:00,W,1044478,638448,1682926,1682926,1,0,11,2001,High,1423861.7142857143,425668.7723495484,False
2001-11-07 00:00:00,W,1033982,640396,1674378,1674378,2,0,11,2001,High,1433462.5714285714,431214.1648639176,False
2001-11-08 00:00:00,W,1004574,636400,1640974,1640974,3,0,11,2001,High,1429187.7142857143,428608.48982442194,False
2001-11-09 00:00:00,W,931849,620257,1552106,1552106,4,0,11,2001,High,1409677.142857143,417799.68229062005,False
2001-11-10 00:00:00,A,618184,322793,940977,940977,5,1,11,2001,Medium,1406480.4285714286,421849.77387724875,False
2001-11-11 00:00:00,U,416118,218931,635049,635049,6,2,11,2001,Medium,1401995.857142857,431093.7067125233,False
2001-11-12 00:00:00,W,812747,527242,1339989,1339989,0,0,11,2001,High,1352342.7142857143,412328.7646913625,False
2001-11-13 00:00:00,W,1026715,641101,1667816,1667816,1,0,11,2001,High,1350184.142857143,410344.4752771461,False
2001-11-14 00:00:00,W,994462,624162,1618624,1618624,2,0,11,2001,High,1342219.2857142857,403486.835305984,False
2001-11-15 00:00:00,W,983434,615519,1598953,1598953,3,0,11,2001,High,1336216.2857142857,398584.0200575511,False
2001-11-16 00:00:00,W,1046467,623566,1670033,1670033,4,0,11,2001,High,1353063.0,411512.2261849177,False
2001-11-17 00:00:00,A,653210,354828,1008038,1008038,5,1,11,2001,High,1362643.142857143,400965.2518333848,False
2001-11-18 00:00:00,U,414683,201199,615882,615882,6,2,11,2001,Medium,1359905.0,406785.21868507814,False
2001-11-19 00:00:00,W,999890,600948,1600838,1600838,0,0,11,2001,High,1397169.142857143,416488.7021030419,False
2001-11-20 00:00:00,W,1005581,612391,1617972,1617972,1,0,11,2001,High,1390048.5714285714,411486.3903289543,False
2001-11-21 00:00:00,W,988420,589664,1578084,1578084,2,0,11,2001,High,1384257.142857143,408003.69849076495,False
2001-11-22 00:00:00,U,322788,151915,474703,474703,3,2,11,2001,Low,1223650.0,516306.4263351759,False
2001-11-23 00:00:00,W,641780,356646,998426,998426,4,0,11,2001,Medium,1127706.142857143,480705.29028932407,False
2001-11-24 00:00:00,A,504548,253414,757962,757962,5,1,11,2001,Medium,1091981.0,499986.95359812526,False
2001-11-25 00:00:00,U,373755,186416,560171,560171,6,2,11,2001,Medium,1084022.2857142857,509187.25320806284,False
2001-11-26 00:00:00,W,993754,600439,1594193,1594193,0,0,11,2001,High,1083073.0,508068.1253788713,False
2001-11-27 00:00:00,W,985583,613858,1599441,1599441,1,0,11,2001,High,1080425.7142857143,504854.63824211014,False
2001-11-28 00:00:00,W,981842,614405,1596247,1596247,2,0,11,2001,High,1083020.4285714286,507876.28680413193,False
2001-11-29 00:00:00,W,972155,613392,1585547,1585547,3,0,11,2001,High,1241712.4285714286,457134.32402809063,False
2001-11-30 00:00:00,W,1039082,625037,1664119,1664119,4,0,11,2001,High,1336811.4285714286,467219.2611397272,False
2001-12-01 00:00:00,A,640965,307646,948611,948611,5,1,12,2001,Medium,1364047.0,432088.6300301519,False
2001-12-02 00:00:00,U,418878,210748,629626,629626,6,2,12,2001,Medium,1373969.142857143,410826.797373471,False
2001-12-03 00:00:00,W,1051222,599106,1650328,1650328,0,0,12,2001,High,1381988.4285714286,416352.70558820583,False
2001-12-04 00:00:00,W,1049416,613294,1662710,1662710,1,0,12,2001,High,1391026.857142857,422501.39648898557,False
2001-12-05 00:00:00,W,1039940,622264,1662204,1662204,2,0,12,2001,High,1400449.2857142857,428533.32053712173,False
2001-12-06 00:00:00,W,1020021,623428,1643449,1643449,3,0,12,2001,High,1408721.0,433234.6533869762,False
2001-12-07 00:00:00,W,1023743,618300,1642043,1642043,4,0,12,2001,High,1405567.2857142857,431140.9253858552,False
2001-12-08 00:00:00,A,620074,315639,935713,935713,5,1,12,2001,Medium,1403724.7142857143,433440.734610748,False
2001-12-09 00:00:00,U,406917,207697,614614,614614,6,2,12,2001,Medium,1401580.142857143,437923.1150470095,False
2001-12-10 00:00:00,W,1005376,597416,1602792,1602792,0,0,12,2001,High,1394789.2857142857,433771.7973373076,False
2001-12-11 00:00:00,W,1010462,614387,1624849,1624849,1,0,12,2001,High,1389380.5714285714,430094.76022804464,False
2001-12-12 00:00:00,W,981259,609660,1590919,1590919,2,0,12,2001,High,1379197.0,423349.3820667907,False
2001-12-13 00:00:00,W,990166,610845,1601011,1601011,3,0,12,2001,High,1373134.4285714286,419218.16982404195,False
2001-12-14 00:00:00,W,982986,600798,1583784,1583784,4,0,12,2001,High,1364811.7142857143,413529.4815381828,False
2001-12-15 00:00:00,A,623138,319051,942189,942189,5,1,12,2001,Medium,1365736.857142857,412415.25461013574,False
2001-12-16 00:00:00,U,407448,213347,620795,620795,6,2,12,2001,Medium,1366619.857142857,410541.3945001686,False
2001-12-17 00:00:00,W,995060,593314,1588374,1588374,0,0,12,2001,High,1364560.142857143,409192.9743289138,False
2001-12-18 00:00:00,W,1014592,608735,1623327,1623327,1,0,12,2001,High,1364342.7142857143,409031.9889115092,False
2001-12-19 00:00:00,W,958790,591815,1550605,1550605,2,0,12,2001,High,1358583.5714285714,405579.3509421052,False
2001-12-20 00:00:00,W,987827,586572,1574399,1574399,3,0,12,2001,High,1354781.857142857,403045.02009263984,False
2001-12-21 00:00:00,W,994499,569456,1563955,1563955,4,0,12,2001,High,1351949.142857143,401232.88783798594,False
2001-12-22 00:00:00,A,586969,268254,855223,855223,5,1,12,2001,Medium,1339525.4285714286,417069.1444040817,False
2001-12-23 00:00:00,U,393359,184628,577987,577987,6,2,12,2001,Medium,1333410.0,429493.0320067297,False
2001-12-24 00:00:00,W,525908,257022,782930,782930,0,0,12,2001,Medium,1218346.5714285714,456824.1872237281,False
2001-12-25 00:00:00,U,218872,93525,312397,312397,1,2,12,2001,Low,1031070.8571428572,526523.2116619465,False
2001-12-26 00:00:00,W,619967,380064,1000031,1000031,2,0,12,2001,High,952417.4285714285,474535.45158532396,False
2001-12-27 00:00:00,W,690465,436814,1127279,1127279,3,0,12,2001,High,888543.1428571428,401301.9212938616,False
2001-12-28 00:00:00,W,739404,456879,1196283,1196283,4,0,12,2001,High,836018.5714285715,312375.3673823973,False
2001-12-29 00:00:00,A,473194,224772,697966,697966,5,1,12,2001,Medium,813553.2857142857,316392.97817994235,False
2001-12-30 00:00:00,U,306871,160102,466973,466973,6,2,12,2001,Low,797694.1428571428,332538.9532182332,False
2001-12-31 00:00:00,W,650794,321388,972182,972182,0,0,12,2001,Medium,824730.1428571428,338773.36272422335,False
2002-01-01 00:00:00,U,294360,122471,416831,416831,1,2,1,2002,Low,839649.2857142857,313831.8932850942,False
2002-01-02 00:00:00,W,766853,491630,1258483,1258483,2,0,1,2002,High,876571.0,349070.1072139165,False
2002-01-03 00:00:00,W,838088,523292,1361380,1361380,3,0,1,2002,High,910014.0,386319.3549331973,False
2002-01-04 00:00:00,W,858709,528849,1387558,1387558,4,0,1,2002,High,937339.0,415597.4827835241,False
2002-01-05 00:00:00,A,542470,245820,788290,788290,5,1,1,2002,Medium,950242.4285714285,408264.27065601427,False
2002-01-06 00:00:00,U,370508,177606,548114,548114,6,2,1,2002,Medium,961834.0,393127.55965081044,False
2002-01-07 00:00:00,W,953807,568929,1522736,1522736,0,0,1,2002,High,1040484.5714285715,446933.6741881137,False
2002-01-08 00:00:00,W,973200,585667,1558867,1558867,1,0,1,2002,High,1203632.5714285714,385563.2093677418,False
2002-01-09 00:00:00,W,985622,591671,1577293,1577293,2,0,1,2002,High,1249176.857142857,411105.7250766645,False
2002-01-10 00:00:00,W,974188,591742,1565930,1565930,3,0,1,2002,High,1278398.2857142857,427358.80088699685,False
2002-01-11 00:00:00,W,1006535,591718,1598253,1598253,4,0,1,2002,High,1308497.5714285714,443445.3544308318,False
2002-01-12 00:00:00,A,565955,266826,832781,832781,5,1,1,2002,Medium,1314853.4285714286,434984.7228577336,False
2002-01-13 00:00:00,U,371378,176272,547650,547650,6,2,1,2002,Medium,1314787.142857143,435121.0508672383,False
2002-01-14 00:00:00,W,985931,593642,1579573,1579573,0,0,1,2002,High,1322906.7142857143,440149.4640690118,False
2002-01-15 00:00:00,W,983090,601489,1584579,1584579,1,0,1,2002,High,1326579.857142857,442547.54719104443,False
2002-01-16 00:00:00,W,955758,608009,1563767,1563767,2,0,1,2002,High,1324647.5714285714,441298.18222069065,False
2002-01-17 00:00:00,W,968715,598282,1566997,1566997,3,0,1,2002,High,1324800.0,441395.58718871087,False
2002-01-18 00:00:00,W,967930,581331,1549261,1549261,4,0,1,2002,High,1317801.142857143,436700.4495152366,False
2002-01-19 00:00:00,A,556405,273407,829812,829812,5,1,1,2002,Medium,1317377.0,437251.12939248106,False
2002-01-20 00:00:00,U,374069,180903,554972,554972,6,2,1,2002,Medium,1318423.0,435106.3800217906,False
2002-01-21 00:00:00,W,648994,392312,1041306,1041306,0,0,1,2002,High,1241527.7142857143,428779.2139799207,False
2002-01-22 00:00:00,W,1012565,603877,1616442,1616442,1,0,1,2002,High,1246079.5714285714,433174.55819906236,False
2002-01-23 00:00:00,W,990484,600427,1590911,1590911,2,0,1,2002,High,1249957.2857142857,436600.37837963284,False
2002-01-24 00:00:00,W,1007218,605974,1613192,1613192,3,0,1,2002,High,1256556.5714285714,442500.426672434,False
2002-01-25 00:00:00,W,1028432,601352,1629784,1629784,4,0,1,2002,High,1268059.857142857,452315.58258382307,False
2002-01-26 00:00:00,A,611356,283489,894845,894845,5,1,1,2002,Medium,1277350.2857142857,442372.4445813789,False
2002-01-27 00:00:00,U,408878,189116,597994,597994,6,2,1,2002,Medium,1283496.2857142857,430811.3354291394,False
2002-01-28 00:00:00,W,1009923,595606,1605529,1605529,0,0,1,2002,High,1364099.5714285714,430728.2877688506,False
2002-01-29 00:00:00,W,979719,597598,1577317,1577317,1,0,1,2002,High,1358510.2857142857,427147.01549767563,False
2002-01-30 00:00:00,W,936013,602737,1538750,1538750,2,0,1,2002,High,1351058.7142857143,422850.4499779698,False
2002-01-31 00:00:00,W,879895,602988,1482883,1482883,3,0,1,2002,High,1332443.142857143,412119.12206036947,False
2002-02-01 00:00:00,W,954707,585087,1539794,1539794,4,0,2,2002,High,1319587.4285714286,402591.38331351045,False
2002-02-02 00:00:00,A,614544,273954,888498,888498,5,1,2,2002,Medium,1318680.7142857143,403713.0047842217,False
2002-02-03 00:00:00,U,401958,180019,581977,581977,6,2,2,2002,Medium,1316392.5714285714,408495.51501040906,False
2002-02-04 00:00:00,W,988315,576117,1564432,1564432,0,0,2,2002,High,1310521.5714285714,403917.0537816141,False
2002-02-05 00:00:00,W,997471,596800,1594271,1594271,1,0,2,2002,High,1312943.5714285714,405829.7658160205,False
2002-02-06 00:00:00,W,1011650,597747,1609397,1609397,2,0,2,2002,High,1323036.0,413192.82933032647,False
2002-02-07 00:00:00,W,1011915,600731,1612646,1612646,3,0,2,2002,High,1341573.5714285714,424320.4926840316,False
2002-02-08 00:00:00,W,1027036,594502,1621538,1621538,4,0,2,2002,High,1353251.2857142857,431744.8017358228,False
2002-02-09 00:00:00,A,650477,296011,946488,946488,5,1,2,2002,Medium,1361535.5714285714,421782.2880842903,False
2002-02-10 00:00:00,U,379613,180097,559710,559710,6,2,2,2002,Medium,1358354.5714285714,428669.1888141942,False
2002-02-11 00:00:00,W,985014,592118,1577132,1577132,0,0,2,2002,High,1360168.857142857,429712.35648374096,False
2002-02-12 00:00:00,W,811567,541814,1353381,1353381,1,0,2,2002,High,1325756.0,417306.602800627,False
2002-02-13 00:00:00,W,1019675,612626,1632301,1632301,2,0,2,2002,High,1329028.0,419982.4366768214,False
2002-02-14 00:00:00,W,1014122,609706,1623828,1623828,3,0,2,2002,High,1330625.4285714286,421260.3095339262,False
